road_type,lot_ar,contract_yr,contract_mo,contract_day,sgg_cd,bjd_cd,bun,ji,hjd_cd,public_price,jimok_cd,area,landuse_cd,lot_use_cd,lot_height_cd,lot_shape_cd,lot_road_cd,uploaded_yr,uploaded_mo,uploaded_day,price_per_area
1,480.1,2019,05,28,11680,10800,0211,0002,000,7040000,08,480.1,15,150,02,03,08,2020,01,01,19568839.8
1,767.0,2016,11,11,11620,10100,0635,0698,605,2282000,05,659.0,14,150,03,07,10,2020,01,01,1629726.2
3,85.0,2019,12,4,11530,10800,0048,0006,800,1254000,08,85.0,33,910,02,07,04,2020,01,01,3482352.9
1,85.0,2018,04,23,11230,11000,0262,0052,002,970200,01,85.0,14,910,02,07,10,2020,01,01,2321411.8
1,912.0,2018,05,15,11290,10100,0226,0001,901,393300,05,912.0,11,730,03,07,10,2020,01,01,605263.2
3,98.0,2020,09,14,11530,10600,0134,0140,601,1240000,08,98.0,15,910,02,02,04,2020,01,01,3469387.8
0,360.0,2020,10,4,11620,10200,0361,0011,745,937200,08,360.0,14,910,00,00,00,2020,01,01,2055555.6
4,494.6,2018,08,8,11170,11800,0141,0000,507,8190000,08,494.6,14,210,02,07,03,2020,01,01,12838657.5
1,199.3,2018,12,13,11140,10500,0195,0013,003,31370000,08,199.3,21,230,02,04,08,2020,01,01,35084847.0
0,53.0,2016,08,26,11530,10800,0019,0049,800,1622000,01,53.0,14,110,03,04,10,2020,01,01,1792452.8
0,803.0,2018,06,14,11650,10400,0159,0003,000,137000,02,803.0,44,510,03,07,12,2020,01,01,354122.0
1,50.0,2018,02,14,11110,18400,0100,0015,905,1687000,08,50.0,44,110,03,07,10,2020,01,01,2400000.0
0,102.0,2020,09,11,11200,11400,0656,0728,000,2046000,01,102.0,33,910,02,00,00,2020,01,01,4872549.0
1,75.0,2018,01,24,11440,10300,0027,0015,000,4237000,08,75.0,22,910,00,00,00,2020,01,01,19600000.0
1,164.3,2019,09,18,11560,10200,0098,0012,535,4190000,08,164.3,22,230,02,07,10,2020,01,01,16068168.0
1,212.0,2020,10,17,11530,10900,0017,0002,109,481600,02,212.0,44,510,02,07,08,2020,01,01,724528.3
2,53.5,2018,05,28,11170,12200,0008,0008,510,11100000,08,53.5,22,230,02,07,02,2020,01,01,21110093.5
2,66.9,2016,09,8,11140,11000,0063,0004,003,28300000,08,66.9,22,230,02,01,06,2020,01,01,43071898.4
1,392.0,2016,03,24,11290,10100,0281,0011,901,2024000,08,392.0,11,160,04,08,10,2020,01,01,1045918.4
1,52.2,2016,08,25,11170,11900,0066,0001,000,6489000,08,52.2,14,140,03,07,02,2020,01,01,3354980.8
1,69.0,2016,12,26,11380,10100,0031,0038,118,3530000,08,69.0,15,150,02,07,03,2020,01,01,2744637.7
0,73.0,2020,10,21,11380,10400,0281,0082,000,904200,08,73.0,14,910,00,00,00,2020,01,01,6232876.7
1,299.1,2020,11,9,11680,10800,0259,0011,000,7344000,08,299.1,13,110,02,01,09,2020,01,01,17719826.1
4,107.0,2019,10,21,11620,10200,0006,0006,645,7020000,08,107.0,15,230,02,04,03,2020,01,01,12770000.0
0,180.0,2018,07,23,11560,13200,0438,0007,670,861300,08,180.0,14,910,00,00,00,2020,01,01,2750000.0
4,92.0,2018,03,25,11215,10500,0544,0019,003,10250000,08,92.0,16,310,02,02,02,2020,01,01,27391304.3
1,313.6,2020,02,4,11500,10300,0338,0026,308,3990000,08,313.6,15,150,02,01,08,2020,01,01,6377551.0
4,35.0,2019,12,30,11110,16300,0087,0004,911,24400000,08,35.0,22,210,02,04,01,2020,01,01,22485714.3
1,47.0,2018,01,16,11305,10400,0020,0005,645,2396000,08,47.0,14,130,02,04,09,2020,01,01,4255319.1
0,36.0,2017,05,17,11500,10500,0007,0018,105,2630000,01,36.0,33,160,02,04,08,2020,01,01,5226388.9
1,305.3,2020,10,27,11710,10500,0182,0004,105,5725000,08,305.3,15,150,02,01,08,2020,01,01,12099574.2
1,543.0,2019,04,29,11320,10800,0425,0006,001,1190000,01,543.0,13,510,02,04,08,2020,01,01,1082872.9
3,96.0,2019,10,15,11290,13600,0100,0065,911,5499000,08,96.0,15,240,02,05,05,2020,01,01,5435000.0
2,161.4,2018,06,12,11680,10100,0674,0021,000,15070000,08,161.4,14,220,02,04,07,2020,01,01,24008674.1
0,417.0,2017,10,11,11110,18400,0369,0044,905,71400,05,417.0,44,720,04,04,12,2020,01,01,90000.0
2,133.2,2019,12,11,11590,10900,0689,0040,219,4995000,08,133.2,14,330,02,04,06,2020,01,01,9009009.0
1,143.0,2020,11,25,11440,11100,0091,0375,000,5875000,08,143.0,14,310,02,05,09,2020,01,01,10139860.1
2,143.5,2019,12,12,11170,10700,0017,0006,503,12200000,08,143.5,22,210,03,07,06,2020,01,01,27066689.9
2,208.0,2018,09,10,11560,10100,0618,0033,515,3593000,08,208.0,14,110,02,04,07,2020,01,01,7259615.4
3,33.8,2019,07,17,11140,12200,0010,0025,003,18410000,08,33.8,22,220,02,04,04,2020,01,01,69636982.2
4,100.0,2019,12,31,11290,13600,0096,0138,911,3770000,08,100.0,15,990,02,07,03,2020,01,01,4140000.0
2,235.0,2020,12,16,11110,18500,0030,0009,905,1807000,10,235.0,13,160,05,07,07,2020,01,01,4225489.4
1,40.4,2016,07,8,11470,10200,0724,0014,604,3252000,08,40.4,14,130,02,03,08,2020,01,01,5445544.6
1,60.0,2016,07,22,11680,11300,0076,0003,000,578200,01,60.0,44,510,02,05,08,2020,01,01,1000000.0
2,119.0,2020,08,20,11710,10900,0646,0008,028,1012000,01,119.0,43,530,02,07,06,2020,01,01,8134453.8
4,157.0,2018,09,7,11560,13200,3339,0000,680,3900000,08,157.0,14,150,03,07,02,2020,01,01,8401273.9
3,79.0,2016,12,3,11560,13200,0410,0012,670,3636000,08,79.0,14,320,02,04,05,2020,01,01,5696202.5
4,55.0,2016,12,29,11530,10600,0092,0004,601,4120000,05,55.0,33,140,02,07,02,2020,01,01,5215090.9
1,539.0,2018,08,24,11320,10800,0526,0000,001,312200,05,539.0,44,610,02,07,08,2020,01,01,278293.1
1,166.0,2019,09,11,11305,10100,0374,0044,555,3511000,08,166.0,15,320,02,01,08,2020,01,01,6315662.7
1,99.5,2016,02,5,11260,10600,0491,0013,019,2282000,08,99.5,15,160,02,08,08,2020,01,01,2100000.0
1,132.2,2018,04,14,11260,10200,0489,0008,009,2686000,08,132.2,14,110,03,01,08,2020,01,01,4054462.9
4,93.0,2016,12,30,11215,10500,0222,0004,001,6406000,08,93.0,15,240,02,07,01,2020,01,01,7655053.8
4,66.0,2018,08,20,11380,10600,0002,0027,108,7896000,01,66.0,22,220,02,07,02,2020,01,01,8712121.2
2,799.0,2016,03,2,11530,10800,0184,0012,800,2867000,08,799.0,16,130,02,04,06,2020,01,01,4392991.2
1,46.9,2018,08,22,11230,10200,0253,0163,003,3760000,08,46.9,15,150,02,04,02,2020,01,01,10425799.6
1,316.7,2019,05,3,11110,10100,0052,0124,901,4017000,08,316.7,13,150,03,02,08,2020,01,01,5446037.3
1,362.4,2016,09,4,11620,10300,1072,0062,630,3980000,08,362.4,14,130,03,01,08,2020,01,01,5187638.0
4,284.0,2019,12,27,11500,10400,0037,0006,401,4805000,09,284.0,33,410,02,04,02,2020,01,01,10394612.7
1,155.7,2016,11,15,11590,10800,0351,0014,218,2412000,08,155.7,14,130,03,08,10,2020,01,01,3147077.7
1,397.0,2018,04,18,11650,10400,0158,0001,000,292000,02,397.0,44,510,03,07,10,2020,01,01,403022.7
1,43.0,2020,05,22,11320,10800,0385,0000,001,991300,08,43.0,44,110,02,04,10,2020,01,01,2790697.7
1,687.0,2019,05,16,11170,13100,0015,0010,517,9700000,08,687.0,13,110,03,04,08,2020,01,01,14992722.0
4,99.5,2016,03,17,11170,12500,0337,0001,511,27600000,08,99.5,22,240,02,04,02,2018,01,01,31959799.0
2,54.9,2018,11,17,11290,11300,0027,0032,904,3949000,08,54.9,14,150,02,03,06,2020,01,01,5737704.9
0,307.0,2017,10,11,11110,18400,0369,0031,905,69200,05,307.0,44,720,04,04,12,2020,01,01,95016.3
3,226.0,2016,12,29,11530,10600,0123,0011,601,4120000,08,226.0,33,140,02,07,02,2020,01,01,5215132.7
0,79.0,2018,06,24,11380,10400,0022,0000,105,970000,08,79.0,13,910,00,00,00,2020,01,01,1822784.8
1,85.0,2018,11,5,11560,12100,0028,0005,605,3765000,08,85.0,16,110,02,02,10,2020,01,01,8823529.4
1,279.0,2018,04,17,11110,18300,0260,0028,906,1510000,08,279.0,44,110,03,02,08,2020,01,01,3046595.0
0,255.0,2020,09,1,11590,10700,0064,0259,214,2326000,28,255.0,14,150,04,07,12,2020,01,01,1902352.9
1,50.0,2016,06,17,11530,10800,0032,0006,800,7728000,08,50.0,22,240,02,04,03,2020,01,01,1945000.0
0,78.0,2016,06,16,11740,10900,0555,0007,109,1211000,08,78.0,16,910,00,00,00,2020,01,01,1153846.2
0,632.0,2020,07,4,11650,11100,0540,0002,000,642200,02,632.0,44,510,02,07,12,2020,01,01,474683.5
1,138.8,2016,09,5,11110,13500,0177,0000,910,17300000,08,138.8,22,210,02,02,11,2020,01,01,26196902.0
2,777.0,2018,03,14,11530,10900,0019,0012,109,860400,05,777.0,14,720,03,07,06,2020,01,01,949935.6
1,83.6,2019,09,25,11560,12100,0028,0002,605,3765000,08,83.6,16,110,02,02,10,2020,01,01,8468899.5
1,205.0,2020,11,18,11410,11800,0011,0193,002,2021000,08,205.0,14,150,04,07,10,2020,01,01,2662682.9
1,347.0,2016,02,25,11530,10700,0198,0004,702,2858000,08,258.0,15,130,02,02,08,2020,01,01,4386167.1
2,319.3,2020,12,1,11260,10300,0282,0007,011,3140000,08,319.3,14,110,02,03,06,2020,01,01,6365487.0
1,105.0,2016,01,28,11530,11100,0032,0001,111,708400,01,105.0,44,530,02,04,08,2016,01,01,952381.0
1,125.4,2019,11,7,11290,13400,1070,0016,909,3550000,08,125.4,16,110,02,04,10,2020,01,01,3987240.8
0,106.0,2019,02,11,11500,11200,0488,0005,112,143600,02,106.0,44,610,02,05,10,2020,01,01,94339.6
1,40.7,2018,03,16,11200,11100,0390,0000,000,5502000,08,40.7,16,210,02,04,09,2020,01,01,4914004.9
4,317.0,2016,09,23,11200,10200,0802,0000,000,4100000,08,317.0,15,140,02,04,00,2017,01,01,6388895.9
1,119.0,2016,12,27,11530,10200,0594,0008,207,2558000,08,119.0,33,430,02,04,10,2020,01,01,2773109.2
0,37.0,2019,07,24,11590,10500,0256,0091,209,4210000,08,37.0,13,130,04,04,08,2020,01,01,5764054.1
1,168.0,2020,01,30,11110,18600,0160,0002,905,2189000,08,168.0,14,110,02,07,10,2020,01,01,3571428.6
1,98.2,2018,11,30,11140,15600,0256,0005,007,7510000,08,98.2,22,210,02,04,10,2020,01,01,20824847.3
3,826.0,2019,01,23,11680,10400,0106,0011,000,13640000,08,826.0,15,140,02,02,05,2020,01,01,28731150.1
1,82.0,2019,01,17,11530,10100,0439,0009,101,1229000,01,82.0,16,910,02,04,08,2020,01,01,5731707.3
0,58.0,2020,11,30,11590,10500,0080,0001,209,1326000,08,58.0,14,910,00,00,00,2020,01,01,4245862.1
1,83.0,2020,02,19,11530,10700,0273,0006,703,1908000,01,83.0,13,150,03,08,08,2020,01,01,3628915.7
0,337.0,2016,12,29,11380,10700,0054,0002,109,3520000,08,337.0,14,150,02,04,02,2020,01,01,2416646.9
1,430.0,2016,09,21,11140,16500,1624,0000,014,5420000,08,285.0,22,310,02,04,06,2018,01,01,7479069.8
3,223.0,2016,10,25,11320,10600,0455,0017,003,3490000,08,223.0,15,240,02,02,04,2019,01,01,3746009.0
1,87.6,2018,06,1,11140,12800,0013,0026,003,4340000,08,87.6,14,320,02,04,08,2020,01,01,11117808.2
1,149.0,2019,01,25,11230,10900,0281,0016,000,4197000,08,149.0,15,210,02,04,09,2020,01,01,8898926.2
1,76.0,2016,11,9,11380,10700,0418,0053,110,4290000,05,76.0,15,140,02,04,02,2020,01,01,2398684.2
1,330.0,2016,11,1,11740,10600,0575,0004,106,697600,02,330.0,44,510,02,07,08,2020,01,01,1121212.1
4,633.0,2019,12,30,11320,10800,0274,0007,001,3032000,01,633.0,14,230,02,04,02,2020,01,01,3001579.8
3,189.8,2019,04,12,11140,13500,0052,0018,006,8646000,08,62.3,22,230,02,07,12,2020,01,01,18183350.9
0,268.0,2016,12,22,11650,11000,0078,0001,000,417900,01,268.0,44,510,03,07,12,2020,01,01,504067.2
3,269.0,2020,12,28,11590,10800,0054,0017,218,6500000,08,269.0,15,210,02,07,05,2020,01,01,7546468.4
1,186.0,2020,01,30,11500,11000,0340,0053,110,180200,02,186.0,44,610,01,05,10,2020,01,01,907526.9
1,287.7,2018,04,18,11290,13400,0919,0027,909,2960000,08,287.7,14,150,02,04,08,2020,01,01,2759993.0
4,438.3,2018,08,8,11530,11100,0277,0006,111,3750000,08,438.3,16,210,02,03,02,2020,01,01,6160164.3
1,42.0,2018,10,4,11200,11100,0564,0001,000,2887000,08,42.0,14,150,03,07,08,2020,01,01,2547619.0
1,36.0,2018,03,26,11290,13500,0010,0302,910,2617000,08,36.0,14,130,02,04,08,2020,01,01,3960000.0
1,63.0,2016,10,7,11530,10700,0155,0024,704,2325000,08,63.0,15,110,02,07,08,2016,01,01,3931746.0
3,66.0,2019,02,20,11230,10900,0049,0216,002,2875000,05,66.0,14,150,02,07,04,2020,01,01,3330000.0
1,79.0,2020,08,5,11305,10300,0519,0081,660,1877000,28,79.0,14,110,02,02,08,2020,01,01,4303797.5
4,695.6,2016,06,2,11740,11000,0730,0001,110,5989000,08,695.6,16,210,02,03,02,2020,01,01,5218516.4
0,264.0,2017,07,31,11290,10100,0013,0029,901,1316000,08,264.0,11,910,00,00,00,2020,01,01,1515151.5
3,126.6,2016,03,8,11320,10600,0700,0021,001,3376000,08,126.6,14,330,02,03,04,2020,01,01,4344391.8
1,104.8,2016,05,24,11200,11500,0301,0009,000,4645000,08,104.8,33,330,02,02,10,2020,01,01,3816793.9
4,433.0,2019,12,27,11500,10400,0036,0001,401,4805000,09,433.0,33,410,02,04,02,2020,01,01,10394618.9
1,296.0,2016,12,28,11380,11400,0330,0000,119,450000,28,296.0,44,530,02,07,10,2020,01,01,241993.2
1,476.0,2019,03,14,11500,11200,0200,0005,112,202700,01,476.0,44,510,02,04,08,2020,01,01,180672.3
1,117.4,2018,10,30,11110,11200,0194,0002,903,9910000,08,117.4,14,210,02,04,10,2020,01,01,20776916.5
1,40.0,2016,04,21,11305,10100,0856,0035,545,4940000,08,40.0,15,210,02,04,08,2020,01,01,7500000.0
1,617.0,2019,07,5,11650,10100,0001,0001,000,7141000,08,617.0,14,130,03,04,08,2020,01,01,14586709.9
1,175.0,2018,10,1,11530,10700,0070,0031,701,3030000,08,175.0,22,160,03,04,10,2020,01,01,5893771.4
0,346.0,2017,11,1,11740,10600,0029,0019,106,135300,05,346.0,44,720,03,07,12,2020,01,01,433526.0
1,47.0,2016,07,27,11260,10100,1326,0164,007,2809000,08,47.0,15,160,02,04,08,2020,01,01,3936170.2
1,135.0,2019,07,1,11260,10600,0399,0002,019,2600000,08,135.0,15,320,02,04,08,2020,01,01,3111111.1
1,257.2,2016,08,31,11710,11100,0050,0017,008,11220000,08,244.1,22,220,02,04,09,2020,01,01,11664074.7
0,205.0,2017,04,20,11290,10300,0085,0136,902,3043000,05,205.0,15,130,03,04,06,2018,01,01,975609.8
1,73.9,2019,11,26,11140,16600,0085,0002,001,5709000,08,73.9,22,910,00,00,00,2020,01,01,13531799.7
4,883.0,2018,08,20,11380,10600,0002,0052,108,7845000,08,883.0,22,220,02,07,02,2020,01,01,8720271.8
1,190.4,2016,07,16,11620,10200,1416,0036,695,4387000,08,190.4,16,160,02,04,08,2020,01,01,9086134.5
1,304.1,2019,12,12,11110,15300,0155,0000,910,5572000,08,304.1,22,160,02,07,10,2020,01,01,23403781.7
4,112.1,2019,04,12,11260,10500,0525,0009,017,2850000,08,112.1,15,150,02,08,01,2020,01,01,3907225.7
1,144.0,2016,10,26,11110,18300,0133,0004,906,2508000,08,144.0,11,160,04,07,08,2020,01,01,2534791.7
3,67.0,2018,10,25,11590,10900,0358,0013,220,5380000,02,34.0,14,240,02,04,04,2020,01,01,7462686.6
1,107.0,2020,04,7,11590,10200,0159,0457,203,3400000,08,107.0,14,150,03,04,08,2020,01,01,6943925.2
1,164.3,2018,02,10,11560,10200,0098,0012,535,4190000,08,164.3,22,230,02,07,10,2020,01,01,6999391.4
4,554.4,2018,01,10,11680,10100,0605,0027,000,29630000,08,554.4,22,220,02,02,02,2020,01,01,43831168.8
0,661.0,2016,11,15,11740,10700,0133,0011,107,527800,01,661.0,44,510,02,04,12,2020,01,01,627836.6
0,101.0,2020,06,24,11650,10300,0176,0002,000,2516000,08,101.0,11,510,03,07,12,2020,01,01,2574257.4
1,293.0,2018,01,26,11500,11000,0243,0057,110,335100,28,293.0,44,160,03,07,10,2020,01,01,375426.6
1,511.7,2019,12,2,11260,10200,0128,0037,010,3171000,08,511.7,16,160,02,02,08,2020,01,01,3859683.4
1,37.4,2019,10,1,11305,10300,0051,0056,610,4311000,08,37.4,22,230,02,07,08,2020,01,01,5882352.9
0,337.0,2017,10,11,11110,18400,0369,0043,905,71400,05,337.0,44,720,04,04,12,2020,01,01,90000.0
1,177.0,2018,04,4,11650,10300,0491,0003,000,781200,01,177.0,44,510,02,07,10,2020,01,01,847457.6
1,48.3,2016,01,6,11290,12200,0161,0004,906,1963000,08,48.3,14,110,03,07,10,2016,01,01,2897308.5
1,36.0,2018,11,23,11380,10100,0411,0027,000,2229000,25,36.0,13,160,03,07,08,2020,01,01,2610000.0
0,88.0,2019,12,30,11290,13400,0478,0028,909,1430000,08,88.0,22,910,00,00,00,2020,01,01,1363636.4
2,170.0,2019,05,9,11350,10500,0606,0016,011,9720000,01,155.0,16,210,02,04,07,2020,01,01,17256941.2
1,496.0,2020,12,11,11410,11800,0265,0314,003,1998000,28,208.0,14,150,03,07,08,2020,01,01,4536290.3
2,347.5,2020,08,14,11410,11800,0464,0001,000,2704000,08,347.5,15,150,03,04,06,2020,01,01,5467625.9
1,66.0,2018,06,12,11560,13200,0257,0016,650,4233000,08,66.0,23,230,02,03,10,2020,01,01,6515151.5
4,195.0,2016,09,23,11200,10200,0519,0001,000,4100000,08,195.0,15,140,02,04,00,2017,01,01,7271897.4
3,35.0,2016,06,16,11500,10900,0455,0016,901,3942000,08,35.0,14,210,02,04,05,2020,01,01,3892857.1
1,34.4,2016,08,3,11290,13000,0196,0007,907,3320000,08,34.4,16,110,02,02,10,2020,01,01,2761627.9
1,116.0,2018,08,10,11290,11000,0002,0013,903,3478000,08,116.0,14,110,03,02,08,2020,01,01,4827586.2
1,35.0,2018,03,9,11410,11100,0033,0006,002,3400000,05,35.0,14,150,03,02,02,2020,01,01,2975142.9
3,65.0,2018,08,16,11740,10900,0100,0008,109,4310000,08,65.0,14,150,02,07,04,2020,01,01,6956615.4
3,398.0,2018,06,2,11470,10100,0878,0016,504,4267000,08,398.0,14,240,02,03,04,2020,01,01,5742939.7
1,293.2,2020,09,18,11650,10700,0724,0037,000,7191000,08,293.2,14,310,02,03,08,2020,01,01,32401091.4
4,161.0,2016,07,22,11170,13100,0719,0016,000,6593000,08,161.0,14,140,02,07,01,2019,01,01,9385093.2
1,324.2,2020,10,14,11650,10200,0010,0005,000,6056000,08,324.2,14,110,02,07,11,2020,01,01,14743985.2
1,61.0,2019,07,24,11590,10500,0076,0058,209,4210000,08,61.0,13,130,04,04,08,2020,01,01,4864262.3
1,965.0,2019,08,14,11500,11000,0485,0002,110,279700,01,965.0,44,510,01,04,08,2020,01,01,226943.0
1,60.0,2018,07,25,11350,10200,0495,0017,001,2780000,28,60.0,13,150,02,04,08,2020,01,01,4083333.3
1,40.0,2020,06,23,11620,10200,0157,0003,745,1570000,05,40.0,13,150,02,07,08,2020,01,01,9750000.0
4,50.0,2018,09,5,11530,10700,0214,0001,704,4074000,08,50.0,33,140,02,07,03,2020,01,01,3900000.0
0,423.0,2020,01,15,11200,11400,0671,0208,000,1980000,08,423.0,16,910,02,00,00,2020,01,01,13612766.0
1,44.0,2020,06,21,11200,10700,0313,0072,000,3225000,08,44.0,14,110,02,07,10,2020,01,01,4886363.6
4,34.6,2018,10,30,11230,10200,0023,0042,001,10700000,08,34.6,22,210,02,03,01,2020,01,01,18138728.3
1,57.8,2019,11,20,11545,10300,0999,0020,560,3397000,08,57.8,22,230,02,04,10,2020,01,01,8260034.6
3,77.0,2016,05,23,11290,13500,0003,1357,910,3868000,08,77.0,14,310,02,04,04,2020,01,01,4561039.0
0,63.0,2018,12,21,11290,11100,0278,0008,904,755700,08,63.0,13,910,00,00,00,2020,01,01,2073333.3
4,61.0,2019,01,2,11530,10700,0157,0024,704,6159000,08,61.0,15,210,02,07,02,2020,01,01,7711967.2
1,70.0,2020,02,7,11290,13600,0088,0338,911,5000000,08,70.0,22,210,02,04,11,2020,01,01,10571428.6
1,109.0,2019,12,19,11410,11100,0059,0012,002,3400000,08,109.0,14,150,03,02,02,2020,01,01,4550000.0
1,56.0,2018,01,29,11410,11700,0118,0044,001,2099000,05,56.0,14,150,02,07,10,2020,01,01,2125000.0
1,171.0,2016,09,30,11290,13800,0232,0006,913,2853000,08,171.0,14,110,02,04,09,2020,01,01,3479532.2
1,51.0,2016,11,8,11410,11800,0011,0551,002,1465000,08,51.0,13,110,03,04,00,2017,01,01,2160000.0
3,258.8,2019,01,22,11650,10200,0117,0005,000,6449000,08,258.8,14,210,02,05,05,2020,01,01,10200000.0
0,63.0,2016,05,27,11740,10900,0110,0020,109,917400,08,44.0,14,910,00,00,00,2020,01,01,1984127.0
1,370.0,2020,10,12,11530,10600,0162,0061,602,844800,28,370.0,14,910,03,03,10,2020,01,01,1362162.2
1,321.0,2018,05,2,11380,11400,0302,0010,119,1636000,08,321.0,44,110,02,08,08,2020,01,01,2242990.7
3,33.7,2018,07,6,11140,13400,0134,0001,006,14800000,08,33.7,22,210,02,04,05,2020,01,01,18150148.4
1,786.0,2016,04,15,11110,18600,0209,0000,905,2475000,08,786.0,13,130,03,07,08,2020,01,01,2142493.6
3,84.9,2016,09,8,11140,11000,0047,0001,003,28300000,08,84.9,22,230,02,01,06,2020,01,01,43071967.0
1,39.7,2020,04,7,11110,16400,0012,0041,911,3170000,08,39.7,14,110,04,04,08,2020,01,01,3904282.1
0,610.0,2017,06,22,11290,10100,0044,0007,901,404000,05,610.0,11,730,03,04,12,2020,01,01,210491.8
1,64.0,2019,03,18,11590,10400,0437,0002,201,4577000,08,64.0,14,310,02,04,08,2020,01,01,8043906.2
1,185.0,2016,11,20,11500,10900,0612,0107,902,3642000,08,185.0,23,160,02,07,10,2020,01,01,5405405.4
1,58.0,2018,09,13,11410,11800,0011,0152,002,2728000,08,58.0,14,150,03,04,09,2020,01,01,3368620.7
2,139.0,2016,01,25,11110,18300,0533,0017,906,2548000,08,139.0,11,110,04,04,06,2020,01,01,1906474.8
4,134.7,2020,01,3,11545,10300,0999,0013,560,6944000,08,134.7,22,230,02,04,01,2020,01,01,12100000.0
1,104.0,2018,04,16,11545,10200,0144,0016,520,2391000,08,104.0,14,110,02,02,10,2020,01,01,4644134.6
1,496.0,2016,12,5,11500,10100,0030,0020,101,195000,05,496.0,33,720,03,04,10,2020,01,01,118951.6
3,46.4,2020,09,25,11200,10900,0511,0000,000,5957000,08,46.4,14,210,02,04,04,2020,01,01,12009913.8
2,154.0,2019,11,26,11740,10700,0500,0014,107,6312000,08,154.0,16,310,02,03,07,2020,01,01,14350649.4
0,539.0,2020,05,29,11650,10900,0001,1282,000,537000,28,539.0,44,510,02,07,12,2020,01,01,1669758.8
0,152.0,2018,06,29,11590,10900,0600,0078,219,1014000,08,152.0,15,910,00,00,00,2020,01,01,1210526.3
1,334.4,2020,07,21,11680,10100,0678,0020,000,17670000,08,334.4,22,210,02,02,09,2020,01,01,40370813.4
0,294.0,2017,10,11,11110,18400,0369,0032,905,69200,05,294.0,44,720,04,04,12,2020,01,01,95000.0
1,99.4,2020,08,18,11320,10800,0600,0030,001,2759000,08,99.4,16,310,02,03,09,2020,01,01,6941649.9
2,79.2,2018,03,13,11380,10700,0733,0058,112,2619000,08,79.2,14,130,03,04,06,2020,01,01,3284090.9
0,83.8,2018,02,12,11590,10600,0332,0005,214,3950000,22,83.8,14,150,02,07,08,2020,01,01,4992004.8
1,274.9,2019,07,11,11710,11100,0047,0010,008,11700000,08,274.9,22,230,02,03,08,2020,01,01,28628592.2
1,750.0,2019,04,22,11500,11200,0379,0001,112,184400,01,750.0,44,510,02,04,10,2020,01,01,200000.0
1,106.1,2018,06,19,11110,13600,0114,0000,910,13330000,08,106.1,22,210,02,03,10,2020,01,01,21000000.0
3,205.0,2019,12,27,11380,10600,0002,0037,108,6685000,08,205.0,22,230,02,04,04,2020,01,01,13810878.0
0,58.0,2020,06,29,11380,10100,0129,0022,118,966900,10,58.0,14,910,00,00,00,2020,01,01,4077931.0
0,231.0,2016,08,11,11530,10800,0145,0095,800,499300,08,231.0,44,720,03,07,12,2020,01,01,173160.2
1,38.7,2020,07,22,11140,13800,0032,0013,000,5500000,08,38.7,15,240,02,03,10,2020,01,01,11627907.0
4,67.0,2019,12,30,11320,10800,0271,0001,001,3032000,01,67.0,14,230,02,04,02,2020,01,01,3283582.1
1,53.1,2020,12,30,11410,11700,0703,0033,002,2319000,08,53.1,14,110,03,04,10,2020,01,01,3609227.9
1,33.0,2018,12,19,11230,10900,0161,0059,001,5316000,08,33.0,16,310,02,07,05,2020,01,01,5730303.0
1,282.3,2016,07,25,11560,10300,0213,0000,535,5640000,08,282.3,16,210,02,04,08,2020,01,01,7562876.4
1,264.0,2020,09,18,11290,10300,0011,0262,902,2064000,05,264.0,14,110,02,08,10,2020,01,01,2386363.6
3,61.0,2018,05,25,11290,13400,0476,0092,909,3850000,08,61.0,15,150,02,07,05,2020,01,01,5573770.5
0,215.0,2017,05,22,11350,10500,0124,0000,013,388300,01,215.0,44,510,02,04,12,2020,01,01,604651.2
2,153.0,2016,06,30,11290,10100,0031,0066,901,3400000,08,153.0,11,110,03,04,07,2016,01,01,4861372.5
1,39.0,2016,07,13,11260,10600,0278,0193,019,1842000,01,39.0,13,150,02,05,08,2020,01,01,1865128.2
4,491.9,2019,12,2,11545,10300,0999,0050,560,5505000,08,491.9,22,230,02,07,06,2020,01,01,8989998.0
1,99.2,2016,10,24,11170,11900,0013,0021,508,6489000,08,99.2,14,140,03,07,02,2020,01,01,5735887.1
1,102.0,2018,03,30,11350,10500,0349,0036,011,2233000,01,102.0,15,110,02,03,10,2020,01,01,4264705.9
0,46.0,2018,07,23,11560,13200,0438,0026,670,861300,08,46.0,14,910,00,00,00,2020,01,01,2739130.4
0,327.0,2017,10,11,11110,18400,0369,0033,905,69200,05,327.0,44,720,04,04,12,2020,01,01,95015.3
1,153.0,2016,02,12,11290,13700,0075,0083,912,2783000,08,153.0,14,110,02,07,08,2020,01,01,3464052.3
1,150.0,2016,03,24,11530,10600,0013,0015,602,1110000,05,93.0,43,160,03,04,06,2018,01,01,600000.0
4,284.0,2020,05,21,11560,12900,0026,0003,620,5198000,08,284.0,33,230,02,03,01,2020,01,01,20422535.2
