road_type,lot_ar,contract_yr,contract_mo,contract_day,sgg_cd,bjd_cd,hjd_cd,public_price,jimok_cd,landuse_cd,lot_use_cd,lot_height_cd,lot_shape_cd,lot_road_cd,uploaded_yr,price_per_area
1,496.0,2019,10,17,11110,18200,906,2252000,1,14,120,4,7,8,2020,2947217.7
1,121.0,2016,1,21,11140,13900,4,4379000,8,13,320,3,7,8,2020,5371900.8
1,138.5,2018,3,16,11590,10200,203,3369000,8,14,110,3,4,10,2020,3024548.7
0,92.0,2018,7,8,11290,13900,914,2435000,8,14,150,2,4,12,2020,5467391.3
1,702.0,2019,12,17,11740,10300,103,919000,1,44,510,2,7,8,2020,1125356.1
1,123.0,2018,8,24,11140,13600,4,11650000,8,22,220,2,4,3,2020,15156991.9
1,301.0,2020,5,13,11320,10600,3,321300,1,44,510,2,4,8,2020,620332.2
1,81.0,2018,6,26,11350,10400,0,2444000,8,13,320,2,5,8,2020,2716049.4
1,82.6,2018,6,12,11110,13600,910,23890000,8,22,210,2,4,11,2020,27360774.8
1,56.0,2016,5,26,11560,13200,690,3920000,8,14,150,2,7,2,2020,3683392.9
3,46.0,2016,5,9,11545,10100,510,3087000,2,33,430,2,7,5,2020,3233260.9
1,96.0,2018,10,26,11380,10200,101,5546000,8,15,210,2,7,1,2020,5520833.3
1,111.5,2019,8,31,11410,11700,2,2523000,8,14,150,3,7,8,2020,4053811.7
1,46.0,2019,1,28,11590,10900,220,3938000,8,15,150,3,4,8,2020,3371956.5
1,104.1,2016,3,10,11215,10300,2,5700000,8,14,140,2,7,2,2019,5641306.4
0,142.0,2020,12,10,11380,10400,0,874500,8,14,910,0,0,0,2020,4225352.1
2,859.0,2019,10,9,11740,10700,107,607000,2,44,510,2,7,6,2020,1280558.8
1,96.0,2020,11,9,11170,13200,519,6656000,8,13,310,3,7,8,2020,11979166.7
1,98.0,2018,10,24,11410,11100,0,3400000,8,14,150,3,2,2,2020,4081632.7
3,66.0,2020,1,17,11170,13100,517,12150000,8,22,210,2,7,4,2020,29390000.0
3,119.0,2020,12,17,11590,10500,209,7140000,8,14,240,2,4,4,2020,22689075.6
4,68.0,2019,5,24,11740,10800,108,9000000,8,15,230,2,7,2,2020,10096764.7
1,160.4,2016,6,24,11530,10700,704,1329000,9,33,910,2,2,8,2020,5499937.7
2,46.8,2016,6,8,11530,10700,703,2738000,8,14,150,2,4,7,2020,2457265.0
4,182.0,2018,12,10,11530,10800,800,2560000,1,13,130,3,4,1,2020,2472527.5
1,889.0,2018,2,12,11500,11300,113,165000,2,44,620,2,3,10,2020,224971.9
4,194.0,2016,12,8,11590,10600,214,5073000,1,14,310,2,7,1,2020,5979381.4
3,118.3,2018,5,4,11260,10300,12,3292000,8,14,320,2,2,5,2020,4038123.4
4,179.5,2019,9,17,11215,10500,2,6340000,8,14,240,2,2,1,2020,10502507.0
1,33.0,2016,3,3,11500,11000,110,441200,8,44,230,2,2,8,2020,1818181.8
3,409.0,2020,11,20,11380,11400,0,2366000,8,11,150,2,4,4,2020,5134474.3
2,72.0,2018,6,15,11500,10400,401,5288000,9,33,210,2,7,7,2020,8923750.0
3,138.0,2016,5,9,11545,10100,510,3087000,8,33,430,2,7,5,2020,3233260.9
4,129.0,2020,4,29,11230,10300,1,4558000,8,14,210,2,4,3,2020,13168604.7
0,45.0,2019,11,5,11440,11400,0,2016000,8,14,910,0,0,0,2020,10577777.8
0,625.0,2019,1,29,11650,10400,0,188000,2,44,510,3,7,12,2020,128000.0
4,49.0,2019,12,27,11500,10400,401,4805000,9,33,410,2,4,2,2020,10394693.9
3,130.0,2020,9,24,11350,10600,0,2279000,10,13,150,2,7,4,2020,4615384.6
3,66.1,2019,4,12,11140,13500,6,11580000,8,22,230,2,4,8,2020,18184568.8
1,38.0,2018,1,29,11440,10900,0,4140000,10,14,150,3,7,3,2020,3905000.0
0,50.9,2020,7,31,11140,14300,5,5088000,8,15,230,2,4,12,2020,9659921.4
4,547.0,2016,12,5,11500,10700,0,739700,5,43,730,2,4,1,2020,493601.5
1,186.0,2018,6,29,11380,10100,118,2689000,8,14,110,3,4,10,2020,3015161.3
4,325.9,2020,2,28,11680,10800,0,18620000,8,22,220,2,3,1,2020,113531758.2
0,142.0,2018,4,27,11380,10400,0,874500,8,14,910,0,0,0,2020,1478873.2
2,268.8,2019,3,11,11110,13500,910,34800000,8,22,210,2,2,7,2020,56050000.0
1,528.6,2019,11,12,11170,10100,501,6134000,8,14,230,2,1,8,2020,15620034.1
1,46.9,2018,6,18,11140,16500,14,8920000,8,22,240,2,4,5,2020,22814498.9
4,55.5,2019,8,1,11170,12800,0,12980000,8,14,210,2,7,3,2020,18178198.2
4,230.0,2016,10,18,11740,10600,106,262800,5,44,530,3,7,1,2020,593478.3
3,41.3,2020,1,2,11545,10300,600,4110000,8,14,230,2,4,4,2020,5641646.5
1,81.0,2019,5,30,11110,18400,905,2148000,8,13,110,4,7,8,2019,2738518.5
4,93.0,2018,1,31,11530,10700,704,4074000,2,33,140,2,7,3,2020,3642043.0
3,141.1,2016,5,31,11545,10300,590,2064000,8,16,150,3,8,0,2017,5669737.8
0,46.7,2018,2,13,11260,10200,10,4400000,8,16,160,2,4,8,2020,6423982.9
2,224.1,2016,3,11,11440,12300,0,5896000,8,14,330,2,4,7,2020,5800981.7
0,113.0,2018,10,30,11620,10100,525,8779000,1,16,240,2,4,1,2020,7778761.1
1,37.0,2020,9,7,11530,10900,109,660000,5,13,910,3,7,8,2020,675675.7
1,116.0,2019,1,3,11110,18300,906,2764000,8,13,110,3,3,9,2020,2586206.9
1,101.0,2016,6,17,11290,10100,901,1802000,8,11,150,3,5,10,2018,1336633.7
0,298.0,2016,1,19,11380,10300,104,2437000,5,13,130,3,7,8,2020,872483.2
1,60.0,2018,9,5,11500,10900,901,3448000,8,14,330,2,7,9,2020,5000000.0
1,51.1,2018,4,23,11230,10300,1,2435000,8,14,110,2,2,10,2019,4070450.1
2,60.1,2020,7,9,11140,12500,3,12100000,8,22,230,2,3,6,2020,39612645.6
2,197.0,2018,2,22,11140,15600,7,23300000,8,22,230,2,4,5,2020,31386852.8
3,34.0,2018,2,13,11170,13100,517,8029000,8,15,240,2,4,8,2020,5882352.9
1,120.0,2018,10,15,11590,10200,205,2681000,8,13,130,4,4,9,2020,3340000.0
2,35.1,2020,6,2,11560,11400,560,4610000,8,33,330,2,3,6,2020,6837606.8
0,53.0,2017,6,22,11290,10100,901,319000,5,11,730,3,7,12,2020,183018.9
1,229.6,2020,8,24,11500,10600,601,2520000,8,13,160,2,3,8,2020,3702090.6
2,231.6,2016,4,25,11680,10100,0,5491000,8,15,160,2,8,6,2020,7711571.7
2,39.3,2018,4,21,11560,11100,550,4495000,8,33,330,2,2,7,2020,10305343.5
1,409.0,2019,3,26,11380,10300,103,2214000,8,13,130,3,4,10,2020,3667481.7
0,201.0,2017,6,1,11740,10600,106,603400,1,44,510,2,5,12,2020,995024.9
2,38.0,2016,3,22,11170,13600,520,3102000,8,15,910,3,7,7,2020,3947368.4
4,247.0,2016,12,29,11530,10600,601,4120000,8,33,140,2,7,2,2020,5215141.7
1,46.0,2020,7,10,11350,10500,13,2618000,5,15,160,2,4,8,2020,2608695.7
3,145.8,2016,9,8,11140,11000,3,28300000,8,22,230,2,1,6,2020,43071947.9
1,294.0,2018,12,17,11110,10100,901,4096000,8,13,110,3,4,8,2020,4232653.1
0,77.0,2016,3,31,11410,12000,0,3342000,1,14,150,2,7,5,2020,1427142.9
0,46.6,2020,7,31,11140,14300,5,5088000,8,15,230,2,4,12,2020,9660085.8
0,86.0,2018,3,29,11410,11100,0,3025000,8,14,150,3,4,7,2020,3920000.0
2,251.0,2020,9,1,11290,13300,908,2877000,8,15,150,3,3,6,2020,3187251.0
2,95.9,2019,8,13,11140,10700,3,21480000,11,22,230,2,8,6,2020,44533576.6
0,56.0,2020,12,29,11380,10100,118,953700,1,14,910,0,0,0,2020,1785714.3
2,258.0,2019,12,2,11440,12200,0,5189000,1,14,150,2,4,7,2020,9982170.5
0,45.0,2020,10,9,11170,13600,520,2336000,8,16,910,0,0,0,2020,6222222.2
0,57.0,2018,7,4,11215,10700,0,1377000,8,16,910,0,0,0,2020,16596491.2
1,86.4,2016,7,27,11140,16200,12,3944000,8,14,110,2,1,10,2020,4166666.7
1,51.0,2016,4,8,11290,13900,914,2480000,8,14,150,2,2,9,2016,2929019.6
1,76.0,2020,3,20,11170,11300,506,4544000,8,15,150,2,4,10,2020,17256578.9
2,73.0,2016,4,25,11200,10200,0,3965000,8,15,330,2,4,6,2020,4410958.9
1,117.6,2016,10,17,11260,10600,19,2688000,8,14,130,2,4,9,2020,4166666.7
0,43.0,2018,3,20,11380,10600,0,927300,1,14,910,0,0,0,2020,1518604.7
4,126.0,2016,11,9,11560,13200,680,4781000,8,16,240,2,4,1,2020,7936507.9
1,67.0,2019,2,27,11170,13000,515,6864000,8,14,110,3,4,10,2020,7089552.2
1,88.0,2018,5,3,11620,10200,735,365600,5,14,720,3,5,10,2020,652272.7
1,436.0,2019,7,13,11530,10100,101,1214000,2,33,910,2,4,8,2020,1196995.4
1,37.7,2020,5,10,11110,17500,916,4098000,8,16,330,2,7,10,2020,9071618.0
1,122.0,2018,11,9,11590,10700,214,3588000,8,14,110,2,2,10,2020,5205000.0
1,74.0,2018,9,7,11650,10900,0,481600,1,44,510,2,5,8,2020,780000.0
3,320.0,2020,3,10,11530,10700,704,3906000,8,15,410,2,7,5,2020,6096062.5
1,145.0,2020,6,24,11290,10100,901,3930000,5,11,110,3,7,8,2020,3252620.7
1,90.0,2018,11,24,11440,11400,0,6260000,8,14,160,2,3,10,2020,5666666.7
2,49.6,2016,7,15,11170,12800,512,22100000,8,22,240,2,4,2,2020,14432056.5
2,50.0,2016,4,20,11530,10600,601,1306000,14,33,910,2,4,7,2020,1400000.0
2,79.0,2019,11,27,11530,10100,101,1402000,1,33,910,2,3,7,2020,1512531.6
0,400.0,2017,6,22,11290,10100,901,343300,5,11,730,3,7,12,2020,173750.0
0,308.0,2018,10,15,11740,10500,105,166900,5,44,720,2,7,12,2020,584415.6
3,60.5,2019,12,3,11170,10100,501,672600,5,13,160,3,4,4,2020,2115702.5
0,76.0,2016,1,29,11380,10200,101,2473000,5,15,130,3,8,8,2020,1210526.3
4,727.0,2019,10,22,11215,10300,3,7100000,11,16,890,2,4,2,2020,10432063.3
3,79.0,2016,3,31,11530,10700,704,3292000,8,15,320,2,7,4,2018,3260000.0
3,175.6,2016,10,7,11230,10400,2,8650000,8,22,210,2,7,5,2020,16300000.0
4,210.2,2020,2,25,11110,17700,908,19000000,8,22,210,2,4,2,2020,20974262.6
4,300.7,2016,4,9,11470,10200,602,6153000,8,15,240,2,4,3,2020,8230794.8
1,119.0,2020,10,29,11110,16400,911,6485000,8,22,320,2,3,8,2020,11974789.9
1,65.4,2018,8,20,11290,11400,904,3830000,8,15,110,2,2,8,2020,6761315.0
0,170.0,2018,3,12,11500,11000,110,274200,1,44,530,3,4,12,2020,882352.9
1,670.0,2018,3,13,11740,10900,109,6926000,8,14,230,2,1,8,2020,6167164.2
3,169.9,2018,4,11,11380,10500,107,3613000,8,14,310,2,7,5,2020,4120070.6
4,883.0,2019,7,29,11380,10600,108,7845000,8,22,220,2,7,2,2020,8720271.8
1,89.2,2016,11,21,11170,12800,512,22100000,8,22,240,2,4,2,2020,14573991.0
2,301.4,2018,4,4,11500,10200,203,5653000,8,22,230,2,1,7,2018,15763370.9
1,105.8,2020,6,29,11140,17100,15,4998000,8,16,110,2,2,10,2020,13005671.1
2,80.3,2018,9,20,11140,15200,7,20000000,8,22,210,2,4,6,2020,22665006.2
0,145.0,2019,10,16,11740,10700,107,704700,8,44,510,2,7,12,2020,2282758.6
1,164.6,2020,8,15,11380,11400,0,1865000,8,11,150,2,8,8,2020,4434993.9
3,544.4,2020,10,15,11110,16200,911,9980000,8,22,230,2,4,4,2020,30419085.2
4,215.9,2020,1,28,11410,11900,2,4878000,8,15,230,2,3,1,2020,9976841.1
1,50.0,2019,12,30,11290,13300,908,1450000,8,13,110,3,4,10,2020,1500000.0
1,196.0,2018,5,18,11500,11200,112,202700,1,44,510,2,4,8,2020,86734.7
1,34.9,2020,5,19,11545,10300,560,3355000,8,16,230,2,2,8,2020,6070200.6
4,79.0,2019,12,27,11500,10400,401,4805000,9,33,410,2,4,2,2020,10394557.0
3,169.1,2020,10,20,11740,10700,107,3496000,8,14,130,2,8,4,2020,3565168.5
2,682.0,2019,9,25,11500,10900,903,319300,28,44,530,2,4,6,2020,1119252.2
4,36.6,2018,3,7,11170,12800,512,25020000,8,22,210,2,3,3,2020,41530054.6
4,57.0,2019,1,23,11215,10500,2,9360000,8,16,210,2,7,3,2020,7798421.1
4,43.0,2016,11,7,11230,10500,0,3900000,10,14,140,2,4,2,2019,4435116.3
2,61.0,2020,10,20,11290,13800,913,2914000,8,14,150,2,2,7,2020,3995082.0
1,370.0,2016,11,29,11500,11000,110,335100,28,44,160,3,7,10,2020,294297.3
2,83.6,2019,1,8,11170,12500,511,12350000,8,14,330,2,2,7,2020,22607655.5
2,46.0,2019,8,12,11440,10200,0,8080000,8,14,240,2,4,6,2020,6956521.7
0,233.0,2017,11,10,11380,10400,105,1569000,8,44,110,5,4,8,2020,944206.0
1,46.0,2020,10,9,11530,10900,109,2013000,8,14,110,3,5,10,2020,3043478.3
1,602.0,2016,7,7,11740,10200,102,270000,2,44,510,2,7,8,2020,574750.8
0,456.0,2020,1,3,11200,10700,0,1782000,8,15,910,0,0,0,2020,4753399.1
1,69.0,2019,1,30,11110,18400,905,2636000,8,13,150,3,4,8,2020,2608695.7
4,523.6,2020,2,28,11680,10800,0,18620000,8,22,220,2,3,1,2020,70664629.5
2,64.0,2020,10,20,11290,13800,913,2914000,8,14,150,2,2,7,2020,3995000.0
1,827.7,2016,4,27,11545,10200,520,5250000,8,22,240,2,3,5,2019,6237646.5
1,169.0,2019,8,12,11530,10900,109,967700,5,14,720,3,4,8,2020,1775147.9
0,175.0,2017,7,28,11290,13800,913,2860000,1,14,130,2,4,8,2019,3371428.6
1,103.1,2020,4,8,11170,13000,515,10390000,8,11,150,3,7,9,2020,15019592.6
3,751.0,2020,2,28,11350,10500,15,558100,1,44,530,2,4,4,2020,1225033.3
1,876.0,2016,8,30,11110,18600,905,2182000,8,13,130,4,7,8,2020,1773573.1
1,483.0,2018,7,10,11500,11200,112,196000,2,44,510,2,7,8,2020,217391.3
2,86.4,2018,5,28,11170,12200,510,11100000,8,22,230,2,7,2,2020,21109953.7
4,202.0,2019,7,29,11380,10600,108,7896000,8,22,220,2,7,2,2020,8712871.3
3,734.8,2019,8,6,11710,10600,14,6238000,8,14,330,2,4,5,2019,11921339.1
0,48.0,2016,10,6,11320,10700,1,124000,5,43,720,3,7,12,2020,312500.0
0,95.0,2017,6,22,11290,10100,901,260200,5,11,730,3,4,12,2020,147368.4
1,46.0,2019,7,24,11590,10500,209,4210000,8,14,110,3,4,8,2020,8344130.4
4,929.0,2016,1,13,11380,10200,101,4761000,5,14,150,3,7,2,2019,2295005.4
1,67.0,2016,4,28,11290,13400,909,2960000,8,14,150,2,4,8,2020,3840298.5
1,179.4,2020,10,29,11680,10800,0,6500000,8,15,110,2,3,8,2020,16164994.4
4,374.0,2016,6,24,11530,10700,704,4074000,9,33,140,2,7,3,2020,5499973.3
4,139.0,2020,4,9,11290,13800,913,4366000,8,14,230,2,4,1,2020,9971223.0
1,96.0,2020,6,10,11440,10800,0,5979000,8,22,160,3,4,10,2020,15625000.0
2,269.0,2019,9,4,11305,10300,610,1706000,8,13,150,2,7,7,2020,2225018.6
1,46.0,2020,2,1,11290,13800,913,2735000,8,14,150,2,7,8,2020,2739130.4
4,130.4,2020,5,21,11680,10500,0,24280000,8,22,230,2,3,1,2020,35276073.6
1,441.0,2020,7,20,11305,10400,645,2033000,8,13,120,2,7,8,2020,2852607.7
1,70.0,2016,7,21,11530,10200,203,2954000,8,33,110,3,4,10,2020,3857142.9
1,536.0,2018,1,11,11650,10900,0,415000,2,44,510,2,7,10,2020,853787.3
0,104.0,2018,12,31,11500,10900,903,370200,2,43,530,3,7,12,2020,453750.0
1,43.0,2016,6,17,11290,10100,901,2015000,8,11,150,2,5,8,2018,4325581.4
0,102.0,2018,6,9,11710,11400,0,1155000,5,14,910,0,0,0,2020,1882352.9
2,47.4,2018,1,12,11410,11000,1,4428000,8,14,140,3,4,7,2020,4716666.7
4,232.1,2016,10,31,11560,10300,535,11625000,8,22,210,2,7,1,2020,12666953.9
1,50.6,2018,7,20,11110,15900,910,4650000,8,22,230,2,2,8,2020,12202766.8
1,171.1,2016,8,16,11740,10900,109,4037000,8,14,330,2,4,6,2020,4734073.6
1,231.0,2020,12,8,11650,11000,0,390000,1,44,510,3,7,10,2020,389610.4
1,56.0,2016,12,30,11380,10300,0,2790000,8,13,110,2,4,8,2020,3014285.7
2,51.9,2019,8,8,11410,11200,0,10200000,8,22,230,2,3,6,2020,7514450.9
1,36.0,2020,5,26,11440,10100,0,2310000,8,13,130,4,4,11,2020,5253888.9
4,260.9,2019,12,12,11680,10100,0,14500000,8,15,230,2,1,2,2020,26638558.8
1,344.0,2018,4,25,11500,11200,112,196600,1,44,510,2,4,8,2020,175290.7
0,34.4,2017,6,30,11260,10200,10,1085000,14,16,910,0,0,0,2017,4697965.1
0,56.0,2020,11,18,11410,11800,0,1898000,8,14,150,4,7,12,2020,2870714.3
0,42.8,2019,3,15,11140,15700,7,23400000,8,22,210,2,4,5,2020,11080373.8
3,230.0,2018,7,26,11305,10100,535,3286000,5,14,130,2,4,5,2020,3265217.4
1,379.8,2018,1,3,11110,10100,901,3941000,8,13,110,3,4,8,2020,5142180.1
1,226.3,2020,1,16,11650,10800,0,6800000,8,14,150,2,3,8,2020,13477684.5
1,65.0,2016,10,20,11380,10700,110,4290000,1,15,140,2,4,2,2020,2641230.8
4,99.0,2020,10,26,11260,10100,7,3950000,5,15,230,2,7,1,2020,7103232.3
3,48.6,2016,1,11,11440,12300,0,5610000,8,14,140,2,4,5,2020,6519958.8
1,62.1,2019,4,12,11140,10500,3,19950000,8,21,230,2,4,6,2020,42200000.0
0,42.6,2016,8,16,11290,10900,903,3200000,8,14,150,2,1,12,2020,5138497.7
1,85.0,2018,11,9,11590,10700,214,3450000,8,14,110,2,4,10,2020,5155058.8
4,202.0,2018,8,20,11380,10600,108,7896000,8,22,220,2,7,2,2020,8712871.3
4,636.0,2019,10,15,11530,10600,601,5233000,9,33,220,2,5,2,2020,8492138.4
1,50.0,2019,12,6,11200,11000,0,4836000,8,14,160,3,4,9,2020,5060000.0
4,66.0,2016,5,27,11440,11500,0,1749000,8,14,910,2,7,1,2020,3867121.2
3,587.0,2016,9,7,11680,11300,0,1458000,28,43,510,2,7,4,2020,1788756.4
1,60.8,2020,5,12,11110,11100,902,3260000,8,13,110,4,5,10,2020,4144736.8
1,125.0,2019,12,19,11410,11100,0,3400000,8,14,150,3,2,2,2020,4500000.0
0,95.0,2020,12,14,11380,11400,119,206400,1,44,510,3,7,12,2020,495263.2
1,111.5,2018,8,25,11620,10100,595,3380000,8,14,160,3,7,8,2020,5381165.9
1,331.0,2016,6,24,11560,10800,535,3714000,8,15,210,2,3,8,2020,5951661.6
1,171.0,2019,4,8,11590,10700,215,4010000,8,14,150,2,4,8,2020,5156725.1
2,97.0,2020,10,20,11290,13800,913,2914000,8,14,150,2,2,7,2020,4130000.0
3,271.8,2019,7,23,11140,11000,3,19890000,8,22,210,2,4,5,2020,32601177.3
0,271.0,2017,5,11,11740,10700,107,532300,2,44,510,2,4,12,2020,2029520.3
1,243.3,2016,8,23,11680,10500,0,8600000,8,15,330,2,3,8,2020,13568351.8
0,76.0,2019,7,11,11410,11700,0,943800,1,14,910,0,0,0,2020,2812894.7
1,42.0,2016,11,1,11260,10100,7,1998000,8,14,110,2,1,0,2017,3245952.4
1,112.0,2016,12,28,11305,10100,545,5491000,8,22,230,2,1,10,2020,10267857.1
4,657.4,2020,9,3,11530,10200,205,4425000,8,14,240,2,3,3,2020,6845147.6
1,49.0,2016,2,26,11590,10900,219,2706000,8,15,130,3,7,8,2020,2383673.5
1,92.6,2018,3,28,11140,15600,7,23400000,8,22,210,2,4,5,2020,16476457.9
1,86.0,2016,1,26,11320,10500,1,1480000,28,13,160,2,4,0,2017,2277441.9
0,37.0,2019,8,19,11560,13200,630,3440000,8,14,150,3,7,5,2020,9356756.8
1,180.9,2018,1,8,11545,10200,530,2650000,8,14,150,3,3,8,2020,4809286.9
1,665.0,2018,6,12,11500,10700,107,1579000,1,43,240,2,4,8,2020,2748195.5
1,225.7,2020,11,6,11470,10200,604,3487000,8,14,150,3,2,9,2020,7678334.1
0,40.0,2016,12,23,11500,10300,306,109100,5,13,720,4,4,12,2020,351000.0
4,85.0,2019,9,30,11530,10600,601,5439000,8,33,210,2,4,1,2020,10139411.8
1,248.0,2016,1,5,11320,10800,1,46100,5,44,720,3,4,10,2020,274193.5
1,263.7,2019,4,15,11440,11000,0,16910000,8,16,220,2,4,3,2020,25840311.0
0,112.0,2018,5,1,11290,13800,913,917400,28,14,910,0,0,0,2020,2589285.7
4,204.8,2016,6,24,11560,11200,550,7905000,8,33,210,2,7,1,2020,4101562.5
3,379.2,2019,7,23,11140,11000,3,18090000,8,22,240,2,4,4,2020,40071202.5
1,109.0,2018,11,30,11230,10900,2,2106000,8,13,150,3,3,10,2020,1376146.8
2,81.6,2018,3,21,11470,10100,503,3234000,8,15,320,2,5,6,2020,3749632.4
1,61.0,2016,4,19,11260,10200,9,2147000,8,14,130,2,4,0,2017,4081967.2
1,69.0,2020,10,29,11290,12500,906,4082000,8,15,230,2,1,10,2020,9018985.5
1,51.6,2016,8,3,11110,13000,910,5181000,8,22,230,2,3,8,2020,9689922.5
1,658.2,2018,4,10,11560,12800,620,4590000,8,33,160,2,3,9,2020,11090853.8
1,57.0,2020,5,6,11290,13800,913,2899000,8,14,160,2,4,8,2020,3067543.9
0,50.0,2018,4,18,11650,10400,0,280300,2,44,510,3,7,12,2020,400000.0
4,41.0,2016,12,7,11740,10800,108,9773000,28,22,240,2,7,1,2020,10243902.4
0,69.0,2019,12,27,11500,10400,401,1234000,9,33,910,0,0,0,2020,2813623.2
1,344.0,2016,6,14,11470,10100,507,1602000,28,14,420,2,4,8,2016,2586889.5
2,133.4,2016,10,24,11320,10700,5,2813000,8,33,410,2,7,7,2020,4572713.6
0,261.0,2019,4,12,11590,10200,204,1244000,1,14,910,0,0,0,2020,4350574.7
1,334.0,2020,7,27,11380,11400,119,311000,2,44,510,2,1,10,2020,526107.8
1,348.0,2016,3,17,11530,10900,109,1586000,8,13,430,3,7,8,2020,1545660.9
1,731.0,2020,7,27,11380,11400,119,311000,2,44,510,2,4,10,2020,526114.9
1,37.8,2020,12,1,11440,12300,0,5970000,8,14,310,2,2,8,2020,7377248.7
1,278.0,2020,2,10,11740,10900,109,9730000,8,22,210,2,3,8,2020,20143884.9
3,599.4,2019,1,23,11680,10400,0,13640000,8,15,140,2,2,5,2020,28731147.8
4,56.3,2016,9,27,11620,10200,765,8600000,8,22,230,2,2,1,2020,9236234.5
3,662.0,2016,9,19,11200,11300,0,5996000,8,14,160,2,4,4,2020,10577809.7
0,230.0,2018,1,29,11440,10900,0,4140000,27,14,150,3,7,3,2020,3340000.0
0,598.0,2018,6,14,11650,10400,0,137000,2,44,510,3,7,12,2020,354113.7
1,58.0,2020,11,19,11470,10200,602,3601000,8,15,150,2,5,8,2020,10128620.7
0,979.0,2019,11,30,11500,11000,110,238700,2,44,510,4,7,12,2020,233912.2
1,174.0,2016,10,21,11290,13600,911,2980000,8,14,160,2,2,10,2020,5347701.1
1,56.0,2020,2,21,11440,10200,0,1907000,8,14,910,2,4,8,2020,6570357.1
1,549.0,2016,7,1,11650,10400,0,499700,2,44,510,2,7,8,2020,604735.9
0,235.0,2017,3,17,11290,10100,901,345600,22,11,730,4,4,12,2020,195744.7
4,518.4,2018,6,4,11680,10500,0,32210000,8,22,240,2,4,3,2020,36887924.4
1,98.3,2016,10,11,11170,11800,507,5528000,8,14,210,2,7,10,2020,7925025.4
1,131.2,2018,2,23,11110,14000,904,3546000,8,13,150,4,3,8,2020,5259146.3
0,281.5,2017,3,27,11440,12100,0,21690000,8,23,210,2,7,2,2020,13039218.5
2,200.0,2020,6,16,11530,10100,101,4579000,8,16,160,2,4,7,2020,11992900.0
2,93.0,2016,1,12,11530,10600,601,3906000,8,14,210,2,4,0,2017,4731182.8
1,417.0,2016,2,29,11470,10200,602,2217000,8,13,150,5,2,8,2016,3151079.1
2,264.8,2019,6,19,11230,10200,1,6650000,8,22,210,2,3,6,2020,9365558.9
4,38.1,2016,6,29,11560,11400,560,6160000,8,33,210,2,2,3,2020,8060367.5
4,123.0,2019,1,18,11590,10900,219,8157000,8,15,210,2,7,3,2020,9349593.5
1,350.0,2020,8,28,11545,10300,580,2449000,8,14,150,2,4,9,2020,4537142.9
2,46.0,2018,3,27,11590,10700,215,5257000,8,15,310,2,7,6,2020,4282608.7
2,45.7,2016,6,2,11290,12200,906,3060000,8,14,150,3,4,6,2020,3386652.1
1,235.8,2016,4,19,11710,10500,13,5574000,8,14,130,2,4,9,2020,13358778.6
1,225.0,2020,9,24,11440,10900,0,5819000,8,15,110,2,3,8,2020,12000000.0
4,349.6,2016,2,26,11470,10300,701,3640000,8,15,240,2,2,1,2020,3512585.8
4,43.0,2019,12,27,11500,10400,401,4805000,9,33,410,2,4,2,2020,10394651.2
2,161.9,2016,11,18,11320,10500,2,2200000,8,14,320,2,4,7,2020,3769981.5
1,640.0,2020,12,23,11710,11100,9,720000,2,44,510,1,7,10,2020,1718750.0
1,82.0,2016,1,11,11170,10900,504,3330000,8,13,110,3,1,10,2020,2670731.7
2,224.1,2020,11,17,11560,13300,720,3100000,8,14,110,2,3,6,2020,7255689.4
2,292.5,2020,5,21,11305,10300,610,4590000,8,22,210,2,4,7,2020,9230769.2
0,590.0,2017,8,28,11740,10700,107,2345000,8,14,150,2,7,12,2020,3559406.8
1,637.0,2016,4,13,11650,10400,0,74200,5,44,710,3,6,8,2020,64364.2
3,876.3,2018,9,19,11560,11100,550,5996000,8,33,220,2,7,5,2020,10587698.3
4,357.0,2016,8,4,11740,10600,106,1166000,23,44,530,2,4,2,2020,700280.1
4,34.6,2019,12,12,11170,10700,503,15930000,8,22,210,3,4,1,2020,27066763.0
1,45.7,2020,1,20,11140,16500,14,2950000,8,22,110,3,4,10,2020,9677024.1
4,56.6,2020,10,20,11110,11400,903,14400000,8,22,210,2,4,1,2020,21201413.4
4,264.4,2018,12,19,11680,10800,0,15320000,8,15,210,2,2,1,2020,19875643.0
0,403.0,2018,12,31,11500,10900,903,370200,2,43,530,3,7,12,2020,454019.9
4,754.0,2019,12,27,11500,10400,401,4805000,9,33,410,2,4,2,2020,10394615.4
1,916.0,2019,6,5,11500,11100,111,161600,2,44,610,2,3,8,2020,211681.2
1,172.0,2020,4,24,11410,11600,0,2920000,8,16,110,3,4,10,2020,14000000.0
0,49.0,2020,6,1,11380,10100,118,1032000,15,14,910,0,0,0,2020,2775102.0
3,121.7,2016,3,27,11380,10400,106,3831000,8,14,240,2,1,5,2020,5094494.7
1,118.0,2020,11,18,11410,11800,2,2180000,8,14,110,4,4,10,2020,3105000.0
2,586.4,2018,6,1,11680,11100,0,4199000,8,14,210,2,3,6,2020,7093281.0
0,99.0,2020,9,25,11350,10500,11,1740000,5,14,150,2,4,12,2020,2424242.4
1,282.9,2020,11,30,11620,10200,645,7240000,8,22,210,2,7,11,2020,17309720.7
3,42.0,2020,4,29,11530,10200,207,4061000,8,15,240,2,7,5,2020,8928571.4
