road_type,lot_ar,contract_yr,contract_mo,contract_day,latitude,longitude,sgg_cd,bjd_cd,bun,ji,hjd_cd,public_price,jimok_cd,area,landuse_cd,lot_use_cd,lot_height_cd,lot_shape_cd,lot_road_cd,uploaded_yr,uploaded_mo,uploaded_day,price_per_area
4,221.8,2016,05,1,37.55000839430865,126.86609232838086,11470,10200,0604,0005,603,4667000,08,221.8,16,110,02,08,01,2020,01,01,6762849.4
0,40.0,2020,01,3,37.55811813150197,127.0379777189808,11200,10700,0128,1050,000,1369000,08,40.0,15,910,02,00,00,2020,01,01,3070000.0
0,304.0,2018,10,2,37.60256148314388,126.90740348815251,11380,10800,0187,0008,000,848100,08,304.0,14,910,00,00,00,2020,01,01,1644736.8
1,227.0,2016,11,10,37.49962272669275,126.92145647198099,11590,10800,0401,0025,218,5016000,08,227.0,15,240,02,02,08,2020,01,01,6555066.1
4,51.5,2016,06,29,37.52885522353274,126.89818986208793,11560,11400,0032,0004,560,6160000,08,51.5,33,210,02,02,03,2020,01,01,7961747.6
0,49.9,2016,04,29,37.55987037419787,126.96556745479992,11140,17100,0156,0010,015,2059000,08,49.9,16,910,00,00,00,2020,01,01,4789579.2
1,72.0,2018,12,4,37.488216767141125,126.8507616346792,11530,10700,0273,0005,703,2014000,08,72.0,13,150,03,04,08,2020,01,01,2990972.2
4,621.0,2020,05,26,37.609279440520744,126.97346330461406,11110,18300,0081,0005,906,3907000,01,621.0,14,320,02,07,03,2020,01,01,5875925.9
1,370.0,2019,04,1,37.61652901716291,126.90914588611301,11380,10400,0327,0095,106,3110000,08,370.0,15,130,03,03,08,2020,01,01,4972973.0
2,309.6,2020,05,21,37.486747429368236,127.00712592732069,11650,10800,1512,0002,000,6293000,08,494.4,14,150,02,01,06,2020,01,01,15123385.0
3,191.0,2016,06,27,37.59241436490261,126.98916528883491,11290,10100,0226,0065,901,2219000,08,482.0,43,110,03,04,04,2020,01,01,3298429.3
1,102.0,2018,02,28,37.546340153048,126.81933568479201,11500,10700,0268,0031,000,554400,05,102.0,43,910,03,04,08,2020,01,01,2112745.1
1,866.0,2020,11,21,37.572054185764095,126.79649872756208,11500,11000,0601,0002,110,209000,02,866.0,44,610,02,03,08,2020,01,01,302540.4
2,100.8,2016,08,16,37.54479106483219,127.13905531568581,11740,10900,0047,0003,109,4037000,08,100.8,14,330,02,04,06,2020,01,01,7083333.3
4,223.0,2016,01,29,37.581961139715666,126.89523943889849,11380,10100,0106,0008,118,5730000,08,223.0,14,210,02,04,01,2020,01,01,5739910.3
1,47.0,2016,10,20,37.48779409386764,127.04428008991285,11680,11800,0192,0007,000,4220000,01,47.0,14,150,02,05,08,2020,01,01,9452978.7
2,75.1,2018,02,27,37.568177575238366,126.99396532686768,11140,15600,0005,0007,007,23400000,08,75.1,22,210,02,04,05,2020,01,01,28740346.2
0,74.0,2019,08,21,37.581203940484244,126.94932728741288,11410,11100,0022,0139,000,3400000,05,74.0,14,150,03,02,02,2020,01,01,16202702.7
1,109.8,2020,06,25,37.58029809026341,127.0894658950367,11260,10100,0612,0056,007,3880000,08,109.8,16,330,02,03,10,2020,01,01,9763205.8
0,86.0,2020,11,30,37.50379923290275,126.96488461003061,11590,10500,0060,0033,209,1178000,08,86.0,14,910,00,00,00,2020,01,01,5002558.1
3,103.2,2018,05,17,37.561542078852895,126.99036222018307,11140,12500,0052,0008,003,15900000,08,103.2,22,220,02,03,04,2020,01,01,22432170.5
1,353.7,2018,04,17,37.47991637573328,126.89244441590095,11530,10300,0134,0022,103,3049000,08,353.7,14,130,02,07,08,2020,01,01,4594288.9
1,99.2,2020,04,29,37.56866712980025,127.02067851611316,11140,16500,1368,0000,014,4984000,08,99.2,22,210,02,04,08,2020,01,01,19621975.8
4,360.2,2019,05,28,37.51410092089717,127.03501239529967,11680,10800,0211,0022,000,19220000,08,360.2,22,230,02,03,01,2020,01,01,51662965.0
1,51.0,2018,06,11,37.570572771855055,126.98572536724828,11110,13600,0094,0003,910,24060000,08,51.0,22,210,02,04,08,2020,01,01,43333333.3
1,43.4,2019,06,11,37.523784052302744,126.96065931057952,11170,12800,0040,1025,512,5207000,08,43.4,14,110,02,07,10,2020,01,01,11551152.1
1,367.0,2020,06,1,37.586316453700235,126.89394110322684,11380,10100,0350,0008,118,2547000,15,367.0,14,150,04,07,10,2020,01,01,2680000.0
1,141.0,2018,10,31,37.544381868450735,127.01635956380797,11200,11300,0331,0000,000,3148000,28,141.0,14,150,02,07,10,2020,01,01,12099432.6
1,121.0,2020,08,26,37.67950817642578,127.03665553538667,11320,10800,0431,0086,001,1541000,28,121.0,13,150,02,07,10,2020,01,01,1818181.8
4,118.0,2020,05,26,37.60952193827472,126.9735897259007,11110,18300,0082,0000,906,3907000,08,118.0,14,320,02,07,03,2020,01,01,5015932.2
0,40.0,2019,10,3,37.49995479958309,126.9091712494009,11560,13200,3690,0000,680,976800,08,40.0,16,910,00,00,00,2020,01,01,5747500.0
1,185.0,2016,02,18,37.609795761310856,126.96700407995031,11110,18300,0520,0014,906,2480000,08,185.0,11,110,04,04,08,2020,01,01,2594594.6
4,297.9,2016,03,26,37.59098455383538,126.91323827915565,11380,10900,0337,0006,116,5336000,08,297.9,15,210,02,03,01,2020,01,01,6025511.9
0,82.0,2016,04,13,37.444555326979746,127.05609547438593,11650,10400,0368,0002,000,424700,01,82.0,44,510,03,07,12,2020,01,01,341463.4
0,43.0,2019,01,17,37.510658570746465,126.92135602059189,11560,13200,0465,0029,630,970200,08,43.0,14,910,00,00,00,2020,01,01,2434883.7
1,298.0,2016,06,30,37.502263589875135,126.90178969388093,11560,13200,0388,0013,670,2525000,02,282.0,14,160,02,02,09,2020,01,01,1900503.4
4,202.0,2016,08,23,37.626190840103476,126.9293780339136,11380,10300,0071,0015,103,2532000,08,169.0,14,130,03,07,10,2020,01,01,3762376.2
1,90.0,2020,05,21,37.66542866472071,127.02742623521394,11320,10600,0058,0012,000,367500,05,90.0,13,730,03,05,10,2020,01,01,1273333.3
1,192.0,2018,07,31,37.5922811353371,126.96578467622525,11110,18400,0251,0048,905,1674000,08,192.0,11,110,03,07,10,2020,01,01,3541666.7
1,185.7,2020,02,20,37.67322142517341,127.04374625303323,11320,10800,0616,0012,001,1964000,08,185.7,14,150,02,02,10,2020,01,01,4234679.6
4,475.0,2019,08,1,37.470887434139165,126.98314356231741,11620,10300,0069,0032,630,3286000,05,475.0,43,320,02,02,01,2020,01,01,3015010.5
3,145.2,2019,01,23,37.527579831815224,127.05112586418579,11680,10400,0106,0022,000,13640000,08,145.2,15,140,02,02,05,2020,01,01,28731129.5
4,57.5,2019,08,1,37.524778058515125,126.96639207186875,11170,12800,0065,0477,000,12980000,08,57.5,14,210,02,07,03,2020,01,01,18178260.9
1,115.0,2019,06,3,37.46978953590794,126.92877337744241,11620,10200,0354,0074,745,2919000,08,115.0,13,150,02,07,08,2020,01,01,4086956.5
0,807.0,2017,10,11,37.593410272640234,126.9596229558156,11110,18400,0369,0079,905,62800,05,807.0,44,720,05,08,12,2020,01,01,75006.2
1,132.0,2016,08,12,37.62282111937587,127.05644124415447,11350,10200,0392,0115,004,2099000,08,132.0,11,110,03,01,08,2020,01,01,1757575.8
1,162.6,2016,04,20,37.6130705122812,127.07859649720265,11260,10400,0174,0026,014,3620000,08,162.6,16,130,02,03,08,2020,01,01,6765067.7
1,344.5,2020,04,2,37.55810966836462,126.96755845182126,11140,17100,0147,0002,015,4280000,08,344.5,14,150,03,03,08,2020,01,01,11756168.4
1,139.8,2020,07,9,37.561609234824076,126.98972089269361,11140,12500,0053,0018,003,10180000,08,139.8,22,230,02,04,08,2020,01,01,33483619.5
1,72.6,2019,11,7,37.60636254022495,127.02606876370434,11290,13400,1064,0030,909,3346000,08,72.6,16,110,02,03,10,2020,01,01,5234159.8
1,53.0,2016,10,19,37.500031444833915,126.9049421197794,11560,13200,0419,0026,670,2502000,08,53.0,14,150,02,04,08,2020,01,01,6339622.6
1,975.0,2020,08,6,37.50036799295858,126.8305303987803,11530,10900,0136,0012,109,1749000,01,975.0,14,510,02,07,08,2020,01,01,4051282.1
2,112.0,2019,02,21,37.50922042293715,126.87841015986503,11530,10100,0292,0042,101,1402000,28,112.0,33,910,02,03,07,2020,01,01,1361250.0
2,578.0,2016,06,3,37.57022273840237,126.81984595399756,11500,10900,0186,0003,901,2928000,08,725.0,14,310,02,04,06,2020,01,01,5025951.6
2,263.0,2016,10,7,37.4548123650514,127.08116098170214,11650,10900,0001,0356,000,510000,01,263.0,44,510,02,07,06,2020,01,01,589353.6
1,231.0,2018,09,14,37.50151303065419,126.82544255147812,11530,10900,0071,0003,109,110500,28,231.0,44,910,03,07,10,2020,01,01,216450.2
1,86.0,2020,12,18,37.60146931546361,127.09264733842309,11260,10200,0031,0011,009,2435000,08,86.0,15,150,02,01,11,2020,01,01,5813953.5
0,164.5,2020,06,2,37.561983867686536,127.08577106347734,11215,10100,0035,0009,002,1150000,08,173.6,14,910,00,00,00,2020,01,01,2349544.1
0,50.0,2020,01,3,37.55639185173826,127.03673394726202,11200,10700,0121,0006,000,1504000,08,50.0,15,910,03,00,00,2020,01,01,3101000.0
1,63.0,2020,06,12,37.59894944591741,127.02123726567788,11290,10300,0038,0050,902,3040000,08,63.0,15,110,02,03,08,2020,01,01,6269841.3
1,150.4,2018,10,19,37.567336335701036,126.96953475312871,11140,16700,0027,0014,001,5128000,08,150.4,15,240,02,04,08,2020,01,01,11755319.1
1,118.0,2016,09,21,37.56280350273271,126.80864619332675,11500,10900,0620,0030,902,5410000,08,118.0,23,210,02,04,08,2020,01,01,5084745.8
2,36.0,2018,03,21,37.54726713541293,127.070754331576,11215,10700,0119,0006,000,5128000,08,36.0,16,110,02,08,06,2020,01,01,6562500.0
0,60.0,2020,06,1,37.58628730819384,126.89145035646298,11380,10100,0322,0014,118,2338000,15,60.0,14,150,04,07,12,2020,01,01,2375000.0
0,172.0,2019,09,8,37.58701915222759,126.89151897778001,11380,10100,0013,0015,118,117700,05,172.0,13,720,04,04,12,2020,01,01,2219709.3
0,272.0,2016,01,7,37.53023733746624,127.14375734104202,11740,10600,0086,0002,106,3822000,08,272.0,14,130,02,04,04,2020,01,01,3786764.7
1,170.0,2018,03,12,37.54641290823178,126.84697428665521,11500,10300,0024,0564,309,5190000,08,170.0,22,220,02,03,07,2020,01,01,4287058.8
1,73.8,2019,01,31,37.56920208911859,126.99127690261267,11110,15500,0104,0002,910,13180000,08,73.8,22,210,02,04,09,2020,01,01,17344173.4
4,186.4,2019,10,14,37.537490441578186,126.84038314226319,11500,10300,0367,0002,301,3840000,08,186.4,15,330,02,03,01,2020,01,01,8621244.6
1,109.0,2020,03,20,37.589062774656306,126.88550010898223,11380,10100,0283,0000,118,1025000,01,109.0,44,530,02,07,08,2020,01,01,1665137.6
1,162.7,2018,07,16,37.54836846571801,127.1416967296964,11740,10900,0029,0005,109,3656000,08,162.7,14,150,02,02,08,2020,01,01,5715488.6
0,46.0,2016,06,22,37.611578323132555,126.92984627041052,11380,10300,0274,0014,102,4360000,01,46.0,16,160,02,07,08,2020,01,01,4105000.0
1,366.2,2020,07,15,37.48580865973402,126.93197768414787,11620,10200,1420,0006,695,7212000,08,366.2,16,330,02,03,09,2020,01,01,13517203.7
4,636.1,2019,09,30,37.518120922270654,127.0357078031629,11680,10800,0106,0000,000,23170000,08,636.1,22,230,02,03,03,2020,01,01,34609338.2
1,51.9,2020,03,5,37.549326367234166,126.98136297708936,11170,10100,0345,0015,501,3850000,08,51.9,14,110,03,04,10,2020,01,01,5779961.5
1,145.0,2019,08,20,37.55395612194546,127.00820019568042,11140,16200,0432,0075,009,3897000,08,145.0,13,160,02,04,09,2020,01,01,6568344.8
2,114.0,2020,08,26,37.55995622853741,126.9658763442029,11140,17100,0156,0008,000,6600000,08,114.0,16,320,02,03,06,2020,01,01,14219298.2
1,259.8,2019,12,27,37.545608668247,127.08907430078308,11215,10300,0066,0036,002,4545000,08,259.8,14,310,02,04,05,2020,01,01,6786643.6
4,44.0,2018,11,15,37.54851621748889,126.95960647805661,11440,10200,0108,0072,000,9300000,08,44.0,22,330,02,07,01,2020,01,01,13636363.6
0,662.0,2017,12,11,37.585698101981826,126.81304911235392,11500,11000,0322,0000,110,591300,28,662.0,43,530,01,04,12,2020,01,01,996978.9
1,345.0,2018,08,2,37.500094996666114,127.09722285249028,11710,10500,0217,0015,013,7092000,08,345.0,15,240,02,02,09,2020,01,01,8405797.1
1,264.0,2020,03,16,37.48715304743278,127.04475717756232,11680,11800,0193,0036,000,8550000,08,264.0,14,230,02,04,08,2020,01,01,15151515.2
1,956.0,2020,12,31,37.45871674968791,127.06200444955563,11650,10900,0243,0001,000,529200,02,956.0,44,510,02,07,08,2020,01,01,1058054.4
0,160.0,2016,11,25,37.60924139245646,126.99688407439848,11290,13300,1001,0001,908,620400,08,160.0,13,910,00,00,00,2020,01,01,2650000.0
1,274.4,2020,08,10,37.56979502661354,126.99351405696528,11110,15400,0063,0000,910,9933000,08,274.4,22,210,02,07,11,2020,01,01,13119533.5
3,341.7,2016,03,3,37.50112454142049,126.90005199654769,11560,13300,0680,0002,720,3410000,08,341.7,14,330,02,03,04,2020,01,01,4594673.7
0,520.0,2020,06,1,37.586509619142326,126.89340716857475,11380,10100,0349,0012,118,1003000,15,520.0,14,910,00,00,00,2020,01,01,2605000.0
0,188.0,2019,11,15,37.55599017127683,127.07415996659114,11215,10900,0039,0011,000,1296000,22,188.0,13,930,00,00,00,2020,01,01,5319148.9
1,912.0,2018,04,4,37.58672040826926,126.89130180802043,11380,10100,0013,0009,118,110100,05,840.0,13,720,04,04,12,2020,01,01,186403.5
1,41.7,2019,06,18,37.54896949942068,127.02396463088299,11200,11100,0144,0000,000,3432000,08,41.7,14,110,03,04,08,2020,01,01,11990407.7
4,53.8,2019,12,12,37.55271135284136,126.97281925584382,11170,10700,0017,0027,503,15930000,08,53.8,22,210,03,04,01,2020,01,01,25733271.4
3,196.3,2020,10,30,37.53848105875149,126.83787603487137,11500,10300,0380,0009,301,3610000,08,196.3,14,310,02,03,04,2020,01,01,7713703.5
2,39.0,2016,12,29,37.60075267141885,126.93176746804453,11380,10700,0060,0017,109,3520000,08,39.0,14,150,02,04,02,2020,01,01,3474871.8
1,695.8,2019,09,30,37.51819294957649,127.0360427504942,11680,10800,0106,0001,000,11630000,08,695.8,15,230,02,03,09,2020,01,01,34399252.7
3,119.5,2016,05,20,37.54293761759227,126.96039699026385,11170,11900,0255,0015,000,4853000,05,119.5,13,160,03,04,04,2020,01,01,3849372.4
2,50.6,2020,10,20,37.54352688208882,126.94922823293517,11440,10900,0168,0032,000,7179000,08,50.6,16,320,02,05,07,2020,01,01,20061067.2
1,66.0,2018,03,7,37.50521662500932,126.89685404907023,11560,13300,0604,0173,720,2340000,08,66.0,33,160,02,07,08,2020,01,01,4303030.3
1,177.0,2020,11,25,37.54755182571544,126.93570113295516,11440,11100,0136,0000,000,6372000,08,177.0,15,210,03,07,09,2020,01,01,22163841.8
1,112.0,2020,02,24,37.489831871025466,126.9831374297046,11650,10100,1955,0000,000,5386000,08,112.0,15,150,02,07,10,2020,01,01,11875000.0
4,161.3,2019,08,20,37.563486963991444,127.00491427883294,11140,14700,0190,0003,006,8735000,08,161.3,22,230,02,04,01,2020,01,01,19435833.8
1,337.1,2019,03,24,37.57715384883404,127.00665774629398,11110,16500,0009,0007,912,3480000,08,337.1,13,140,03,04,08,2020,01,01,1779887.3
2,514.0,2019,10,25,37.50687673299429,126.88287166949407,11530,10100,0416,0063,101,3869000,08,514.0,16,160,02,07,07,2020,01,01,6971089.5
1,764.0,2018,03,19,37.61514726783082,126.97180774775788,11110,18300,0473,0011,906,583700,08,764.0,11,150,05,04,08,2020,01,01,903141.4
3,60.3,2019,12,5,37.4515883499596,126.90726420981335,11545,10300,0909,0007,600,3986000,08,60.3,14,230,01,04,04,2020,01,01,6998341.6
4,360.7,2019,08,12,37.541693793573124,127.06450977657154,11215,10500,0023,0001,001,8347000,08,360.7,15,220,02,03,03,2020,01,01,15248128.6
1,264.0,2016,11,11,37.61181873432326,127.00489824621492,11290,13300,0742,0007,908,1891000,08,264.0,13,110,03,04,10,2020,01,01,1541666.7
4,546.6,2019,08,19,37.485167647105655,127.01819369973752,11650,10800,1445,0001,801,26260000,08,546.6,22,230,02,03,02,2020,01,01,38912660.1
1,92.5,2018,04,5,37.52433809390557,127.05280119946721,11680,10400,0052,0007,000,12000000,08,92.5,15,230,02,03,08,2020,01,01,21621621.6
0,575.0,2020,01,3,37.5576944269045,127.03790657618097,11200,10700,0128,0435,000,1461000,08,575.0,15,910,02,00,00,2020,01,01,3333721.7
1,56.0,2020,10,22,37.55191131088931,126.92776498329138,11440,11400,0006,0178,000,4790000,08,56.0,14,110,04,04,08,2020,01,01,5178571.4
4,342.7,2016,06,1,37.544964338666794,126.83758214429795,11500,10300,1026,0025,305,5632000,08,342.7,15,240,02,04,01,2020,01,01,6490224.7
2,229.2,2018,11,19,37.58604734303722,127.0960868237143,11260,10100,0055,0014,003,2988000,08,229.2,14,150,02,07,07,2020,01,01,4247251.3
1,45.0,2020,05,8,37.49857242005414,126.95094878773655,11590,10200,0462,0004,203,2593000,08,45.0,15,110,03,08,10,2020,01,01,2471111.1
1,102.0,2016,04,5,37.617197568850834,126.93374693707298,11380,10300,0017,0359,102,3071000,08,102.0,14,130,02,04,08,2020,01,01,3039215.7
2,145.5,2020,12,28,37.53814300573336,126.94537090759894,11440,10700,0207,0000,000,5958000,08,145.5,15,320,03,07,06,2020,01,01,10859106.5
4,392.0,2020,05,26,37.60937004155302,126.97370345433919,11110,18300,0081,0006,906,3907000,01,392.0,14,320,02,07,03,2020,01,01,5875918.4
2,69.0,2018,12,5,37.53390459455337,127.06681238812878,11215,10500,0064,0015,002,5124000,08,69.0,16,110,02,04,07,2020,01,01,7871159.4
2,105.5,2018,03,5,37.51306833193969,126.92213694273634,11560,13200,0469,0010,630,3717000,08,105.5,22,310,02,03,06,2020,01,01,7488151.7
2,315.0,2018,05,30,37.56360166435114,126.81176509505592,11500,10800,0018,0050,108,3656000,08,315.0,14,310,02,07,06,2020,01,01,5047619.0
4,34.0,2019,09,4,37.57831780300788,127.03200365715084,11230,10200,0144,0189,002,6050000,08,34.0,22,220,02,04,02,2020,01,01,9380294.1
1,72.7,2019,05,14,37.56552428885791,126.9964764090684,11140,15000,0297,0003,007,12060000,08,72.7,22,230,02,04,06,2020,01,01,15768363.1
1,109.0,2016,06,14,37.509437750775376,126.8696508799014,11470,10100,0170,0021,507,1569000,28,109.0,14,410,02,07,08,2016,01,01,2533578.0
4,238.0,2019,12,27,37.568131905734944,126.84576474811276,11500,10400,0087,0002,401,4805000,09,238.0,33,410,02,04,02,2020,01,01,10394621.8
4,607.5,2019,05,31,37.67164329265268,127.04359076548481,11320,10800,0617,0023,001,4984000,08,607.5,14,210,02,02,01,2020,01,01,6913580.2
1,114.0,2016,06,3,37.58332919583504,127.03503433861901,11230,10300,0055,0017,002,2708000,08,114.0,14,110,02,07,08,2020,01,01,4394824.6
4,60.8,2019,08,1,37.524868501226514,126.9662587986925,11170,12800,0065,0479,000,12980000,15,60.8,14,210,02,07,03,2020,01,01,18178289.5
1,310.0,2020,12,24,37.622527355211105,127.01557557101579,11305,10100,0791,1938,534,1783000,08,310.0,14,110,03,04,10,2020,01,01,3209709.7
1,159.0,2020,04,13,37.56007654880056,127.13601938732018,11740,10700,0277,0016,107,774300,08,159.0,44,510,02,07,08,2020,01,01,2408805.0
2,170.0,2020,04,26,37.688097535031716,127.04499333101005,11320,10800,0279,0015,001,2380000,28,170.0,43,310,02,07,06,2020,01,01,3441176.5
1,67.0,2018,12,21,37.58461697503078,127.0077115972289,11290,11100,0278,0011,904,2312000,08,67.0,13,110,03,04,10,2020,01,01,2526716.4
4,404.0,2020,12,16,37.69133385261105,127.04858802700448,11320,10800,0001,0012,002,512000,02,404.0,44,510,01,04,01,2020,01,01,865668.3
1,456.0,2020,01,23,37.563273903854906,126.80819163502072,11500,10900,0620,0115,902,4540000,08,456.0,23,240,02,04,08,2020,01,01,10585307.0
1,105.2,2018,11,26,37.53350145297833,126.99410003436692,11170,13000,0130,0050,000,8420000,08,105.2,16,110,03,04,10,2020,01,01,13117870.7
2,59.5,2016,08,25,37.563388304502745,127.03294080704993,11200,10400,0273,0000,000,8316000,08,47.2,22,220,02,07,07,2020,01,01,10319663.9
1,159.0,2018,11,12,37.60894907118892,127.02808646976548,11290,13400,0509,0009,909,2960000,08,159.0,14,150,02,04,08,2020,01,01,5660377.4
1,843.0,2016,08,29,37.43538958375378,127.06846323979865,11650,11100,0042,0011,000,495800,02,843.0,44,510,02,07,08,2020,01,01,1058718.9
4,849.0,2019,10,8,37.611723760385374,126.97724840738417,11110,18300,0113,0006,906,4589000,05,849.0,14,230,02,07,02,2020,01,01,3263404.0
1,80.0,2016,08,18,37.501401953962265,126.85780483849875,11530,10600,0133,0014,601,2585000,08,80.0,14,130,03,03,08,2020,01,01,6125000.0
4,156.0,2019,12,27,37.56931113277625,126.84299024181675,11500,10400,0146,0071,401,4805000,08,156.0,33,410,02,04,02,2020,01,01,10394615.4
1,724.0,2016,02,29,37.544298957543774,126.88076464602362,11470,10200,0131,0049,602,2989000,08,638.0,13,160,03,03,09,2020,01,01,3150552.5
1,46.6,2020,01,8,37.482862879168344,126.95202513765528,11620,10100,0860,0029,615,4278000,08,46.6,15,310,02,03,09,2020,01,01,5579399.1
1,172.4,2016,02,28,37.46971231245634,127.04356196741577,11650,10200,0335,0006,000,6195000,08,172.4,14,150,02,01,09,2020,01,01,8468677.5
1,213.9,2019,03,21,37.55884045170027,126.98007613844503,11140,12100,0094,0007,002,7540000,08,213.9,16,210,02,04,08,2020,01,01,13211921.5
1,67.4,2019,11,29,37.51034361851657,127.0560722513073,11680,10500,0152,0024,000,7400000,08,67.4,14,160,02,02,10,2020,01,01,20724035.6
0,175.0,2017,04,20,37.5970619927796,127.01155122907447,11290,10300,0085,0024,902,1145000,05,175.0,15,720,04,07,12,2020,01,01,971428.6
1,145.0,2020,04,8,37.536675228509196,126.99587574491088,11170,13000,0133,0009,515,10390000,08,145.0,11,150,03,07,09,2020,01,01,15019586.2
0,195.0,2019,11,14,37.4752895299053,127.03324396980574,11650,10200,0049,0008,000,285600,05,195.0,13,720,03,07,12,2020,01,01,232000.0
4,290.0,2020,03,2,37.45679042324759,127.06148247141017,11650,10900,0233,0001,000,1010000,02,290.0,44,510,02,07,01,2020,01,01,2344827.6
3,163.0,2016,10,31,37.5055039180977,126.9412406386699,11590,10200,0025,0034,204,4369000,05,163.0,15,110,03,04,04,2020,01,01,6256748.5
1,608.0,2019,07,15,37.432067494634296,127.06738378472687,11650,11100,0053,0009,000,77300,28,608.0,44,720,03,07,08,2020,01,01,444078.9
1,195.0,2019,07,16,37.67031063217029,127.03682011495961,11320,10600,0155,0025,002,1709000,08,195.0,13,150,02,07,10,2020,01,01,3076923.1
1,71.0,2018,01,24,37.624419415873376,127.0112007613147,11305,10100,0791,2754,534,1687000,08,71.0,13,110,03,04,10,2020,01,01,1112253.5
1,784.0,2019,10,17,37.457319084512804,127.00935763817455,11650,10300,0630,0000,000,620000,01,784.0,44,510,03,07,10,2020,01,01,790816.3
0,451.0,2020,10,8,37.525013486966486,127.14633056326282,11740,10600,0115,0015,106,614900,02,451.0,44,510,02,04,12,2020,01,01,1206208.4
4,171.0,2016,06,21,37.47905268028494,127.05536090030296,11680,10300,0656,0002,000,14210000,08,171.0,14,150,02,01,01,2020,01,01,10436725.1
0,993.0,2016,07,11,37.43746013383372,127.06514983209561,11650,11100,0037,0009,000,62800,05,993.0,44,720,04,07,12,2020,01,01,80563.9
3,78.0,2018,07,23,37.49498219465525,126.84843499452644,11530,10800,0141,0028,000,933900,02,78.0,33,910,02,02,04,2020,01,01,1282051.3
2,40.9,2018,08,3,37.522438344769405,126.89980872301543,11560,11100,0185,0086,550,4954000,08,40.9,33,330,02,04,06,2020,01,01,8688264.1
1,34.0,2019,04,18,37.5475542216919,127.18263701474056,11740,10300,0011,0007,103,882900,01,34.0,44,510,02,05,09,2020,01,01,920588.2
4,206.0,2020,11,11,37.560015703151585,127.14176334113571,11740,10700,0329,0000,107,456800,01,206.0,44,510,02,07,01,2020,01,01,1067961.2
3,416.5,2019,02,21,37.55151392752436,126.95501022172212,11440,10100,0617,0069,000,10950000,08,416.5,16,240,02,04,04,2020,01,01,15933397.4
3,246.7,2019,03,12,37.49648568043233,126.8885149680555,11530,10200,0100,0002,205,4440000,08,246.7,15,310,02,01,04,2020,01,01,6080259.4
1,201.7,2019,06,13,37.538736714495336,127.08073724780019,11215,10500,0771,0025,001,3009000,08,201.7,14,150,02,04,10,2020,01,01,7615270.2
4,407.0,2019,04,26,37.47557144554109,126.84306845792061,11530,11100,0236,0001,111,356400,16,407.0,44,910,02,07,01,2020,01,01,881990.2
1,43.0,2016,06,1,37.52195720045683,126.9946517849997,11170,13200,0240,0000,519,7363000,08,43.0,15,150,03,07,09,2020,01,01,8953488.4
1,41.0,2016,01,6,37.53520369023258,126.98768202211697,11170,13000,0406,0021,516,4099000,08,41.0,13,160,03,07,10,2020,01,01,7272682.9
0,357.0,2020,12,28,37.46900874292826,126.92952128123856,11620,10200,0357,0061,745,957000,02,357.0,14,910,00,00,00,2020,01,01,2232493.0
1,177.0,2016,10,11,37.63148223341206,127.03621001596895,11305,10200,0339,0002,600,2819000,08,177.0,14,160,02,07,06,2020,01,01,2259887.0
1,961.0,2016,01,27,37.436674169088406,127.06122397308297,11650,10400,0562,0005,000,381300,01,961.0,44,520,03,08,10,2020,01,01,452653.5
1,67.1,2019,04,19,37.58975626342635,127.01051492370523,11290,10600,0056,0000,903,3900000,08,67.1,15,160,02,03,08,2020,01,01,3725782.4
1,545.0,2020,05,26,37.60973305053317,126.97324362088014,11110,18300,0084,0000,906,2503000,08,545.0,11,150,03,07,08,2020,01,01,3790917.4
4,386.8,2020,08,7,37.55849340078256,127.07283661928945,11200,11800,0099,0006,000,3600000,08,386.8,14,210,02,07,01,2020,01,01,9979317.5
1,390.0,2020,08,6,37.58281119793184,127.05463732438994,11230,10400,0146,0000,003,2696000,08,390.0,14,150,02,07,08,2020,01,01,5077666.7
1,77.0,2019,05,18,37.58115261833462,126.94978334944372,11410,11100,0064,0125,002,3400000,08,77.0,14,150,03,02,02,2020,01,01,7212727.3
1,307.4,2018,07,31,37.596434795293106,127.09433092558656,11260,10500,0508,0016,016,3891000,08,307.4,22,240,02,03,09,2020,01,01,8122966.8
2,86.0,2018,08,11,37.59243069573449,126.99193336385214,11290,10100,0217,0069,901,2890000,08,86.0,11,150,03,04,06,2020,01,01,3488372.1
1,136.7,2020,04,26,37.58453352369989,126.91508938993195,11410,11900,0455,0003,000,2187000,08,136.7,14,110,03,04,10,2020,01,01,4242867.6
1,39.7,2018,12,24,37.57333740312396,127.00847970490835,11110,16400,0012,0041,911,3170000,08,39.7,14,110,04,04,08,2020,01,01,3022670.0
2,50.0,2020,05,29,37.61798755054989,126.92112054785301,11380,10600,0185,0072,108,9094000,08,50.0,22,230,02,03,06,2020,01,01,159872400.0
1,56.0,2019,10,28,37.5534791539087,127.06822427386177,11200,11800,0072,0182,000,2610000,08,56.0,14,110,02,04,10,2020,01,01,4107142.9
1,52.6,2018,05,9,37.5776644254608,126.9713867491149,11110,11200,0096,0002,903,5047000,08,52.6,14,150,02,07,08,2020,01,01,6193536.1
1,69.0,2016,01,19,37.62771747836433,126.92029860338197,11380,10300,0476,0008,104,1140000,08,69.0,44,150,03,07,10,2020,01,01,1014492.8
1,961.0,2018,04,10,37.436674169088406,127.06122397308297,11650,10400,0562,0005,000,381300,01,961.0,44,520,03,08,10,2020,01,01,476586.9
